caldt,prtnam,prtcnt,prtwgt,totret,totind,capret,capind,incret,incind
2021-07-30,6,259,737148128,-0.032854,35705.203,-0.033203,1408.182,0.000350,25.453
2021-07-30,7,334,606266359,-0.049268,47917.898,-0.050099,2475.489,0.000831,19.370
2021-07-30,8,457,433819301,-0.058529,33633.117,-0.058765,2159.431,0.000236,15.446
2021-07-30,9,422,185786338,-0.059424,43107.813,-0.060364,4131.836,0.000939,10.467
2021-07-30,10,581,88757506,-0.043546,181227.016,-0.043951,34335.254,0.000406,5.312
2021-07-30,1_2,431,37508233531,0.021473,8725.449,0.020496,252.990,0.000977,34.720
2021-07-30,3_5,752,5700236213,-0.019539,26676.682,-0.020084,919.417,0.000545,29.188
2021-07-30,6_8,1050,1777233788,-0.044720,39513.555,-0.045206,1896.059,0.000486,20.858
2021-07-30,9_10,1003,274543844,-0.054291,69911.961,-0.055058,8536.050,0.000767,8.216
2021-07-30,1_5,1183,43208469744,0.016062,10282.450,0.015142,308.836,0.000920,33.531
2021-07-30,6_10,2053,2051777632,-0.046001,40956.102,-0.046525,2346.387,0.000524,17.466
2021-07-30,Mrkt,3236,45260247375,0.013249,10914.352,0.012347,345.784,0.000902,31.783
2021-08-31,1,217,33056235259,0.030152,7719.723,0.028836,224.463,0.001316,34.584
2021-08-31,2,213,5182444129,0.034112,19242.428,0.032570,539.040,0.001542,36.058
2021-08-31,3,226,2759556523,0.025279,27325.336,0.023693,878.472,0.001586,31.279
2021-08-31,4,247,1677244370,0.012699,22562.264,0.011399,827.629,0.001300,27.433
2021-08-31,5,286,1206190029,0.018700,33783.906,0.016695,1238.660,0.002005,27.452
2021-08-31,6,273,752221846,0.017548,36331.773,0.015073,1429.407,0.002476,25.516
2021-08-31,7,347,601034185,0.017097,48737.141,0.014957,2512.515,0.002140,19.411
2021-08-31,8,465,418237677,0.026106,34511.152,0.024704,2212.778,0.001402,15.467
2021-08-31,9,437,185828878,0.036492,44680.895,0.035372,4277.987,0.001120,10.479
2021-08-31,10,590,87912834,0.009406,182931.547,0.008269,34619.164,0.001137,5.318
2021-08-31,1_2,430,38238679388,0.030689,8993.223,0.029342,260.414,0.001347,34.766
2021-08-31,3_5,759,5642990922,0.020134,27213.781,0.018543,936.466,0.001591,29.235
2021-08-31,6_8,1085,1771493708,0.019416,40280.730,0.017307,1928.875,0.002108,20.902
2021-08-31,9_10,1027,273741712,0.027793,71855.023,0.026668,8763.688,0.001125,8.226
2021-08-31,1_5,1189,43881670310,0.029331,10584.050,0.027953,317.469,0.001378,33.577
2021-08-31,6_10,2112,2045235419,0.020537,41797.211,0.018560,2389.937,0.001977,17.500
2021-08-31,Mrkt,3301,45926905729,0.028940,11230.211,0.027535,355.305,0.001405,31.828
2021-09-30,1,217,34014177960,-0.046993,7356.952,-0.047817,213.730,0.000824,34.613
2021-09-30,2,212,5318315414,-0.038681,18498.104,-0.039906,517.529,0.001225,36.102
2021-09-30,3,225,2805885808,-0.038479,26273.895,-0.039297,843.951,0.000818,31.304
2021-09-30,4,249,1716219191,-0.025460,21987.830,-0.026604,805.611,0.001144,27.464
2021-09-30,5,287,1233409645,-0.026741,32880.500,-0.027542,1204.545,0.000801,27.474
2021-09-30,6,276,772205467,-0.043414,34754.477,-0.044116,1366.347,0.000703,25.534
2021-09-30,7,348,613655766,-0.024754,47530.699,-0.025437,2448.604,0.000683,19.425
2021-09-30,8,466,433042279,-0.029763,33483.992,-0.030375,2145.564,0.000612,15.477
2021-09-30,9,444,195993925,-0.017317,43907.164,-0.018125,4200.449,0.000808,10.487
2021-09-30,10,589,90459849,-0.006807,181686.234,-0.007417,34362.383,0.000610,5.321
2021-09-30,1_2,429,39332493374,-0.045869,8580.714,-0.046747,248.240,0.000879,34.797
2021-09-30,3_5,761,5755514643,-0.032081,26340.732,-0.032993,905.569,0.000912,29.261
2021-09-30,6_8,1090,1818903513,-0.033868,38916.488,-0.034543,1862.245,0.000675,20.916
2021-09-30,9_10,1033,286453774,-0.013998,70849.195,-0.014744,8634.479,0.000745,8.232
2021-09-30,1_5,1190,45088008017,-0.044109,10117.198,-0.044992,303.185,0.000883,33.607
2021-09-30,6_10,2123,2105357287,-0.031165,40494.605,-0.031849,2313.820,0.000684,17.512
2021-09-30,Mrkt,3313,47193365304,-0.043531,10741.344,-0.044405,339.528,0.000874,31.856
2021-10-29,1,225,32697374564,0.072126,7887.579,0.071183,228.943,0.000943,34.645
2021-10-29,2,223,5174034942,0.068558,19766.291,0.068206,552.828,0.000352,36.115
2021-10-29,3,227,2586410574,0.054829,27714.467,0.054110,889.617,0.000719,31.327
2021-10-29,4,251,1594069934,0.039182,22849.355,0.038401,836.548,0.000781,27.485
2021-10-29,5,271,1095074574,0.037704,34120.219,0.034290,1245.849,0.003414,27.568
2021-10-29,6,291,773084663,0.037335,36052.020,0.036795,1416.621,0.000540,25.548
2021-10-29,7,326,554156484,0.024496,48695.012,0.023808,2506.899,0.000688,19.438
2021-10-29,8,459,429036178,0.024740,34312.387,0.024417,2197.952,0.000323,15.482
2021-10-29,9,445,195793419,0.030201,45233.203,0.029751,4325.416,0.000450,10.492
2021-10-29,10,623,93685527,-0.002374,181254.953,-0.003192,34252.688,0.000819,5.325
2021-10-29,1_2,448,37871409506,0.071638,9195.422,0.070776,265.809,0.000863,34.827
2021-10-29,3_5,749,5275555082,0.046546,27566.795,0.045249,946.545,0.001297,29.299
2021-10-29,6_8,1076,1756277325,0.030207,40092.035,0.029673,1917.504,0.000534,20.928
2021-10-29,9_10,1068,289478946,0.019659,72241.992,0.019089,8799.305,0.000569,8.236
2021-10-29,1_5,1197,43146964587,0.068570,10810.938,0.067655,323.697,0.000916,33.638
2021-10-29,6_10,2144,2045756270,0.028714,41657.383,0.028176,2379.012,0.000539,17.521
2021-10-29,Mrkt,3341,45192720858,0.066766,11458.502,0.065868,361.892,0.000899,31.885
2021-11-30,1,225,35000595269,-0.006015,7840.138,-0.007326,227.266,0.001312,34.691
2021-11-30,2,223,5526984402,-0.028246,19207.961,-0.029994,536.246,0.001748,36.178
2021-11-30,3,227,2731609659,-0.048277,26376.490,-0.051068,844.186,0.002791,31.414
2021-11-30,4,252,1665053476,-0.046947,21776.639,-0.047973,796.416,0.001025,27.514
2021-11-30,5,272,1137656221,-0.047851,32487.518,-0.050244,1183.252,0.002393,27.634
2021-11-30,6,291,807000347,-0.042573,34517.184,-0.044137,1354.095,0.001564,25.588
2021-11-30,7,332,578466571,-0.045535,46477.699,-0.047064,2388.915,0.001529,19.468
2021-11-30,8,475,457224406,-0.062150,32179.887,-0.063781,2057.764,0.001631,15.507
2021-11-30,9,455,210173824,-0.041475,43357.148,-0.043205,4138.536,0.001730,10.510
2021-11-30,10,629,99149858,-0.047427,172658.594,-0.048793,32581.379,0.001367,5.332
2021-11-30,1_2,448,40527579671,-0.009046,9112.236,-0.010418,263.040,0.001371,34.875
2021-11-30,3_5,751,5534319355,-0.047790,26249.389,-0.049968,899.249,0.002178,29.363
2021-11-30,6_8,1098,1842691323,-0.048360,38153.176,-0.049930,1821.763,0.001570,20.960
2021-11-30,9_10,1084,309323681,-0.043383,69107.930,-0.044996,8403.368,0.001613,8.250
2021-11-30,1_5,1199,46061899026,-0.013701,10662.813,-0.015170,318.787,0.001468,33.687
2021-11-30,6_10,2182,2152015005,-0.047645,39672.625,-0.049221,2261.915,0.001576,17.549
2021-11-30,Mrkt,3381,48213914031,-0.015216,11284.145,-0.016689,355.852,0.001473,31.931
2021-12-31,1,226,34784641202,0.033855,8105.568,0.032925,234.749,0.000930,34.723
2021-12-31,2,223,5346217704,0.027994,19745.678,0.026628,550.525,0.001367,36.228
2021-12-31,3,228,2633510830,0.037574,27367.561,0.036631,875.109,0.000943,31.444
2021-12-31,4,252,1584293700,0.024571,22311.723,0.023738,815.321,0.000834,27.537
2021-12-31,5,273,1086840116,0.024108,33270.711,0.022880,1210.325,0.001227,27.668
2021-12-31,6,289,770994361,0.015904,35066.129,0.015019,1374.433,0.000884,25.611
2021-12-31,7,330,550934212,0.013227,47092.469,0.011793,2417.087,0.001434,19.496
2021-12-31,8,472,431920815,0.012453,32580.633,0.011879,2082.208,0.000574,15.516
2021-12-31,9,467,212162531,-0.018210,42567.629,-0.019270,4058.784,0.001061,10.521
2021-12-31,10,651,99752958,-0.024639,168404.422,-0.025576,31748.094,0.000936,5.337
2021-12-31,1_2,449,40130858905,0.033075,9413.619,0.032086,271.480,0.000988,34.909
2021-12-31,3_5,753,5304644646,0.030932,27061.324,0.029963,926.193,0.000969,29.392
2021-12-31,6_8,1091,1753849388,0.014213,38695.453,0.013233,1845.869,0.000981,20.981
2021-12-31,9_10,1118,311915489,-0.020266,67707.391,-0.021287,8224.486,0.001021,8.258
2021-12-31,1_5,1202,45435503551,0.032824,11012.813,0.031838,328.936,0.000986,33.721
2021-12-31,6_10,2209,2065764877,0.009007,40029.957,0.008020,2280.056,0.000987,17.566
2021-12-31,Mrkt,3411,47501268428,0.031789,11642.851,0.030803,366.813,0.000986,31.963
2022-01-31,1,229,36141274786,-0.056226,7649.826,-0.057120,221.340,0.000894,34.754
2022-01-31,2,227,5479108871,-0.060394,18553.154,-0.060833,517.035,0.000439,36.244
2022-01-31,3,231,2631226085,-0.081959,25124.541,-0.082502,802.911,0.000543,31.461
2022-01-31,4,265,1669233580,-0.079809,20531.041,-0.080385,749.781,0.000576,27.552
2022-01-31,5,249,998471226,-0.080911,30578.740,-0.081349,1111.866,0.000438,27.680
2022-01-31,6,331,850232924,-0.100204,31552.363,-0.100405,1236.433,0.000201,25.616
2022-01-31,7,343,531912857,-0.094837,42626.375,-0.095529,2186.187,0.000692,19.509
2022-01-31,8,433,378690903,-0.112983,28899.588,-0.113242,1846.415,0.000259,15.520
2022-01-31,9,431,182399802,-0.082780,39043.895,-0.083412,3720.231,0.000633,10.528
2022-01-31,10,714,99992936,-0.058568,158541.281,-0.059085,29872.254,0.000517,5.340
2022-01-31,1_2,456,41620383657,-0.056775,8879.164,-0.057609,255.841,0.000834,34.938
2022-01-31,3_5,745,5298930892,-0.081084,24867.074,-0.081618,850.599,0.000533,29.407
2022-01-31,6_8,1107,1760836683,-0.101331,34774.410,-0.101692,1658.158,0.000362,20.989
2022-01-31,9_10,1145,282392738,-0.074207,62683.059,-0.074798,7609.309,0.000592,8.263
2022-01-31,1_5,1201,46919314549,-0.059520,10357.330,-0.060320,309.095,0.000800,33.748
2022-01-31,6_10,2252,2043229421,-0.097582,36123.754,-0.097975,2056.667,0.000393,17.573
2022-01-31,Mrkt,3453,48962543970,-0.061108,10931.375,-0.061892,344.110,0.000783,31.988
2022-02-28,1,229,34040251169,-0.030645,7415.394,-0.032018,214.253,0.001373,34.802
2022-02-28,2,227,5162600510,-0.011323,18343.070,-0.013354,510.130,0.002031,36.317
2022-02-28,3,231,2416333636,0.008031,25326.316,0.006772,808.349,0.001259,31.500
2022-02-28,4,263,1531821117,0.013974,20817.936,0.012839,759.408,0.001134,27.584
2022-02-28,5,249,919184597,0.005900,30759.162,0.004471,1116.838,0.001429,27.720
2022-02-28,6,333,771108808,0.004873,31706.104,0.003793,1241.124,0.001079,25.643
2022-02-28,7,343,481769719,0.024113,43654.215,0.023190,2236.885,0.000923,19.527
2022-02-28,8,433,339797590,0.009144,29163.850,0.008129,1861.425,0.001015,15.536
2022-02-28,9,441,171544546,-0.005534,38827.824,-0.006767,3695.058,0.001233,10.541
2022-02-28,10,732,100916239,-0.036478,152758.016,-0.037356,28756.354,0.000878,5.345
2022-02-28,1_2,456,39202851679,-0.028101,8629.651,-0.029560,248.278,0.001459,34.989
2022-02-28,3_5,743,4867339351,0.009499,25103.283,0.008247,857.614,0.001252,29.444
2022-02-28,6_8,1109,1592676117,0.011604,35177.930,0.010586,1675.711,0.001018,21.010
2022-02-28,9_10,1173,272460786,-0.016995,61617.742,-0.018096,7471.607,0.001101,8.272
2022-02-28,1_5,1199,44070191030,-0.023948,10109.290,-0.025385,301.248,0.001436,33.796
2022-02-28,6_10,2282,1865136902,0.007426,36392.012,0.006396,2069.821,0.001030,17.591
2022-02-28,Mrkt,3481,45935327932,-0.022674,10683.513,-0.024094,335.819,0.001420,32.033
2022-03-31,1,228,32968968708,0.035710,7680.194,0.034696,221.687,0.001013,34.837
2022-03-31,2,227,5093224746,0.026760,18833.939,0.025355,523.065,0.001405,36.368
2022-03-31,3,232,2436197894,0.009908,25577.248,0.008233,815.004,0.001675,31.553
2022-03-31,4,263,1554277680,0.007104,20965.824,0.005878,763.872,0.001226,27.617
2022-03-31,5,248,918543844,0.030412,31694.598,0.028871,1149.082,0.001540,27.762
2022-03-31,6,331,777988783,-0.009798,31395.449,-0.011009,1227.460,0.001211,25.674
2022-03-31,7,344,498023276,0.016206,44361.668,0.015067,2270.587,0.001139,19.549
2022-03-31,8,434,343864743,0.002269,29230.018,0.001389,1864.010,0.000880,15.549
2022-03-31,9,442,172093649,0.003312,38956.438,0.002260,3703.408,0.001052,10.552
2022-03-31,10,742,98813330,0.014477,154969.516,0.013452,29143.172,0.001026,5.350
2022-03-31,1_2,455,38062193454,0.034512,8927.479,0.033446,256.582,0.001066,35.026
2022-03-31,3_5,743,4909019417,0.012857,25426.027,0.011349,867.347,0.001507,29.489
2022-03-31,6_8,1109,1619876802,0.000758,35204.605,-0.000360,1675.107,0.001119,21.033
2022-03-31,9_10,1184,270906979,0.007385,62072.770,0.006342,7518.993,0.001043,8.281
2022-03-31,1_5,1198,42971212871,0.032038,10433.174,0.030922,310.564,0.001116,33.834
2022-03-31,6_10,2293,1890783781,0.001708,36454.160,0.000600,2071.063,0.001108,17.611
2022-03-31,Mrkt,3491,44861996652,0.030760,11012.137,0.029644,345.774,0.001116,32.069
2022-04-29,1,220,33931273447,-0.095310,6948.193,-0.096192,200.362,0.000881,34.868
2022-04-29,2,234,5409821760,-0.091459,17111.402,-0.091870,475.011,0.000411,36.383
2022-04-29,3,232,2433387612,-0.079228,23550.811,-0.080029,749.780,0.000801,31.578
2022-04-29,4,256,1497243654,-0.083091,19223.748,-0.083540,700.058,0.000448,27.630
2022-04-29,5,267,995181152,-0.089425,28860.301,-0.089685,1046.027,0.000260,27.770
2022-04-29,6,316,733988016,-0.096152,28376.717,-0.096570,1108.925,0.000418,25.685
2022-04-29,7,337,483113772,-0.105152,39696.945,-0.105980,2029.951,0.000828,19.565
2022-04-29,8,428,331597560,-0.103668,26199.814,-0.104040,1670.079,0.000372,15.555
2022-04-29,9,421,162552924,-0.104984,34866.625,-0.105559,3312.480,0.000575,10.558
2022-04-29,10,785,102468914,-0.108695,138125.109,-0.109108,25963.418,0.000413,5.353
2022-04-29,1_2,454,39341095206,-0.094781,8081.326,-0.095597,232.053,0.000817,35.055
2022-04-29,3_5,755,4925812418,-0.082463,23329.332,-0.083047,795.317,0.000584,29.506
2022-04-29,6_8,1081,1548699349,-0.100569,31664.121,-0.101105,1505.746,0.000536,21.045
2022-04-29,9_10,1206,265021838,-0.106419,55467.047,-0.106931,6714.977,0.000512,8.285
2022-04-29,1_5,1209,44266907624,-0.093410,9458.611,-0.094201,281.308,0.000791,33.860
2022-04-29,6_10,2287,1813721187,-0.101424,32756.850,-0.101956,1859.906,0.000532,17.620
2022-04-29,Mrkt,3496,46080628811,-0.093725,9980.020,-0.094506,313.097,0.000781,32.094
2022-05-31,1,221,30656885186,-0.003055,6926.963,-0.004746,199.412,0.001690,34.927
2022-05-31,2,234,4918968573,0.000612,17121.871,-0.001571,474.265,0.002182,36.463
2022-05-31,3,228,2216781927,0.002008,23598.105,-0.000065,749.731,0.002073,31.644
2022-05-31,4,256,1371133803,-0.001673,19191.584,-0.003108,697.882,0.001435,27.670
2022-05-31,5,265,898815760,0.000496,28874.605,-0.001073,1044.905,0.001568,27.813
2022-05-31,6,315,661050305,-0.002491,28306.033,-0.004658,1103.760,0.002167,25.741
2022-05-31,7,335,430390387,-0.016280,39050.691,-0.017570,1994.285,0.001290,19.591
2022-05-31,8,431,300942989,-0.014220,25827.254,-0.015719,1643.828,0.001499,15.578
2022-05-31,9,423,146706996,-0.027120,33921.059,-0.028548,3217.916,0.001428,10.573
2022-05-31,10,792,93428842,-0.015504,135983.594,-0.016358,25538.703,0.000854,5.357
2022-05-31,1_2,455,35575853759,-0.002548,8060.732,-0.004307,231.054,0.001758,35.117
2022-05-31,3_5,749,4486731490,0.000580,23342.869,-0.001197,794.365,0.001777,29.558
2022-05-31,6_8,1081,1392383681,-0.009288,31370.021,-0.011040,1489.124,0.001751,21.082
2022-05-31,9_10,1215,240135838,-0.022600,54213.473,-0.023805,6555.126,0.001205,8.295
2022-05-31,1_5,1204,40062585249,-0.002198,9437.821,-0.003958,280.195,0.001760,33.920
2022-05-31,6_10,2296,1632519519,-0.011246,32388.455,-0.012917,1835.880,0.001671,17.650
2022-05-31,Mrkt,3500,41695104769,-0.002552,9954.548,-0.004309,311.747,0.001757,32.151
2022-06-30,1,221,30474768054,-0.080571,6368.849,-0.081736,183.112,0.001165,34.967
2022-06-30,2,234,4908935119,-0.090835,15566.603,-0.091889,430.685,0.001053,36.501
2022-06-30,3,227,2204296828,-0.105808,21101.227,-0.106947,669.550,0.001138,31.680
2022-06-30,4,256,1369469796,-0.090110,17462.238,-0.091305,634.162,0.001195,27.703
2022-06-30,5,265,898786802,-0.088182,26328.389,-0.089382,951.510,0.001200,27.847
2022-06-30,6,314,656000205,-0.085744,25878.957,-0.086596,1008.178,0.000852,25.763
2022-06-30,7,334,424098436,-0.094557,35358.160,-0.095386,1804.059,0.000828,19.607
2022-06-30,8,433,299276198,-0.094931,23375.443,-0.095726,1486.471,0.000794,15.591
2022-06-30,9,421,142233067,-0.071146,31507.715,-0.071930,2986.453,0.000784,10.582
2022-06-30,10,793,94311835,-0.045297,129823.891,-0.045765,24369.928,0.000468,5.360
2022-06-30,1_2,455,35383703172,-0.081995,7399.791,-0.083145,211.843,0.001149,35.157
2022-06-30,3_5,748,4472553425,-0.097459,21067.887,-0.098627,716.018,0.001168,29.593
2022-06-30,6_8,1081,1379374839,-0.090447,28532.695,-0.091279,1353.197,0.000832,21.099
2022-06-30,9_10,1214,236544902,-0.060840,50915.129,-0.061498,6152.001,0.000658,8.300
2022-06-30,1_5,1203,39856256598,-0.083731,8647.587,-0.084882,256.411,0.001151,33.959
2022-06-30,6_10,2295,1615919740,-0.086113,29599.387,-0.086920,1676.306,0.000807,17.664
2022-06-30,Mrkt,3498,41472176338,-0.083823,9120.124,-0.084961,285.261,0.001138,32.187
2022-07-29,1,218,27884889718,0.094218,6968.906,0.093084,200.157,0.001134,35.007
2022-07-29,2,231,4480080932,0.103393,17176.074,0.102814,474.966,0.000579,36.522
2022-07-29,3,229,2012498708,0.101278,23238.322,0.100340,736.732,0.000939,31.710
2022-07-29,4,248,1201138716,0.101841,19240.619,0.101444,698.494,0.000398,27.714
2022-07-29,5,270,825654084,0.100996,28987.447,0.100630,1047.260,0.000365,27.857
2022-07-29,6,299,576606553,0.118606,28948.344,0.117149,1126.285,0.001457,25.800
2022-07-29,7,343,393412249,0.107368,39154.512,0.106788,1996.710,0.000581,19.618
2022-07-29,8,432,263171749,0.101587,25750.096,0.101188,1636.884,0.000400,15.597
2022-07-29,9,390,121496447,0.078237,33972.797,0.077819,3218.855,0.000419,10.586
2022-07-29,10,827,91099673,0.067130,138538.984,0.066735,25996.246,0.000395,5.362
2022-07-29,1_2,449,32364970650,0.095488,8106.378,0.094430,231.847,0.001057,35.194
2022-07-29,3_5,747,4039291507,0.101388,23203.918,0.100727,788.141,0.000661,29.612
2022-07-29,6_8,1074,1233190551,0.111389,31710.920,0.110437,1502.641,0.000952,21.119
2022-07-29,9_10,1217,212596120,0.073478,54656.262,0.073069,6601.523,0.000409,8.304
2022-07-29,1_5,1196,36404262157,0.096142,9478.985,0.095129,280.803,0.001013,33.994
2022-07-29,6_10,2291,1445786671,0.105814,32731.424,0.104942,1852.222,0.000872,17.679
2022-07-29,Mrkt,3487,37850048828,0.096512,10000.322,0.095504,312.504,0.001008,32.220
2022-08-31,1,218,30448981414,-0.039699,6692.247,-0.041413,191.868,0.001713,35.067
2022-08-31,2,231,4939012176,-0.028003,16695.098,-0.030382,460.535,0.002379,36.609
2022-08-31,3,228,2206949614,-0.023602,22689.854,-0.025375,718.038,0.001773,31.766
2022-08-31,4,244,1303332157,-0.030962,18644.887,-0.032505,675.790,0.001542,27.756
2022-08-31,5,268,902256952,-0.030766,28095.631,-0.032629,1013.090,0.001863,27.909
2022-08-31,6,300,649394167,-0.016597,28467.893,-0.018524,1105.422,0.001927,25.850
2022-08-31,7,342,435977292,-0.011228,38714.898,-0.012984,1970.785,0.001756,19.653
2022-08-31,8,432,290739818,0.003602,25842.844,0.002006,1640.167,0.001596,15.622
2022-08-31,9,390,132093816,-0.004063,33834.754,-0.005580,3200.893,0.001517,10.602
2022-08-31,10,820,96708066,0.018128,141050.406,0.017346,26447.174,0.000782,5.366
2022-08-31,1_2,449,35387993590,-0.038067,7797.795,-0.039873,222.603,0.001806,35.258
2022-08-31,3_5,740,4412538722,-0.027241,22571.826,-0.028964,765.314,0.001723,29.663
2022-08-31,6_8,1074,1376111277,-0.010628,31373.889,-0.012431,1483.961,0.001803,21.157
2022-08-31,9_10,1210,228801881,0.005316,54946.828,0.004110,6628.655,0.001206,8.314
2022-08-31,1_5,1189,39800532312,-0.036866,9129.528,-0.038664,269.947,0.001797,34.055
2022-08-31,6_10,2284,1604913159,-0.008355,32457.947,-0.010073,1833.564,0.001718,17.710
2022-08-31,Mrkt,3473,41405445471,-0.035761,9642.697,-0.037555,300.768,0.001794,32.277
2022-09-30,1,218,29135790808,-0.090232,6088.393,-0.091360,174.339,0.001128,35.107
2022-09-30,2,231,4788002840,-0.089095,15207.656,-0.090259,418.968,0.001165,36.652
2022-09-30,3,228,2135689120,-0.095178,20530.281,-0.096192,648.969,0.001014,31.798
2022-09-30,4,243,1252727327,-0.088385,16996.957,-0.089719,615.158,0.001334,27.793
2022-09-30,5,266,867078278,-0.100637,25268.160,-0.101482,910.279,0.000845,27.932
2022-09-30,6,299,638903183,-0.102674,25544.980,-0.103835,990.640,0.001161,25.880
2022-09-30,7,343,432472997,-0.093438,35097.441,-0.094067,1785.400,0.000628,19.665
2022-09-30,8,431,292954934,-0.103480,23168.621,-0.104187,1469.283,0.000707,15.633
2022-09-30,9,388,131225909,-0.083170,31020.721,-0.084175,2931.458,0.001005,10.613
2022-09-30,10,819,99508412,-0.103588,126439.211,-0.104279,23689.285,0.000691,5.370
